date,sku_name,category,quantity,final_price,is_promo,weekday
2023-11-27,Leite Meio Gordo,Lacticínios,57,0.63,1,0
2023-10-21,Bolachas Maria,Mercearia,56,1.19,0,5
2023-02-05,Detergente Roupa,Limpeza,59,14.88,0,6
2023-06-21,Leite Meio Gordo,Lacticínios,41,1.01,0,2
2023-04-18,Arroz Agulha,Mercearia,48,1.1,0,1
2023-08-28,Leite Meio Gordo,Lacticínios,41,0.92,0,0
2023-10-20,Arroz Agulha,Mercearia,36,1.5,0,4
2023-10-09,Bolachas Maria,Mercearia,65,1.04,1,0
2023-11-17,Manteiga,Lacticínios,36,2.79,0,4
2023-05-26,Leite Meio Gordo,Lacticínios,48,1.03,0,4
2023-06-15,Detergente Roupa,Limpeza,65,13.29,1,3
2023-08-06,Manteiga,Lacticínios,79,2.53,0,6
2023-02-10,Azeite Virgem,Mercearia,57,7.17,1,4
2023-11-19,Leite Meio Gordo,Lacticínios,47,0.7,1,6
2023-08-26,Café Grão,Mercearia,87,8.07,1,5
2023-03-27,Cerveja Pack 6,Bebidas,53,6.36,0,0
2023-06-09,Detergente Roupa,Limpeza,14,19.5,0,4
2023-12-31,Detergente Roupa,Limpeza,48,14.17,0,6
2023-02-11,Leite Meio Gordo,Lacticínios,63,0.89,0,5
2023-07-06,Azeite Virgem,Mercearia,57,6.58,1,3
2023-09-29,Arroz Agulha,Mercearia,47,1.18,0,4
2023-03-04,Cerveja Pack 6,Bebidas,79,5.45,0,5
2023-11-14,Bolachas Maria,Mercearia,44,1.46,0,1
2023-12-10,Manteiga,Lacticínios,64,1.89,1,6
2023-09-05,Arroz Agulha,Mercearia,39,1.23,0,1
2023-06-13,Bolachas Maria,Mercearia,69,1.11,0,1
2023-05-22,Bolachas Maria,Mercearia,51,1.21,0,0
2023-11-04,Manteiga,Lacticínios,63,2.88,0,5
2023-10-06,Detergente Roupa,Limpeza,67,13.78,0,4
2023-09-05,Cerveja Pack 6,Bebidas,28,7.92,0,1
2023-02-26,Cerveja Pack 6,Bebidas,45,6.11,0,6
2023-11-25,Arroz Agulha,Mercearia,66,1.03,0,5
2023-04-16,Bolachas Maria,Mercearia,74,0.91,1,6
2023-02-26,Leite Meio Gordo,Lacticínios,65,0.82,0,6
2023-05-16,Bolachas Maria,Mercearia,45,1.35,0,1
2023-02-04,Arroz Agulha,Mercearia,67,0.9,1,5
2023-03-26,Manteiga,Lacticínios,61,2.75,0,6
2023-08-27,Azeite Virgem,Mercearia,55,8.39,0,6
2023-09-13,Azeite Virgem,Mercearia,58,9.13,0,2
2023-09-16,Bolachas Maria,Mercearia,71,1.29,0,5
2023-10-16,Azeite Virgem,Mercearia,51,7.57,0,0
2023-05-29,Cerveja Pack 6,Bebidas,73,4.32,1,0
2023-06-18,Cerveja Pack 6,Bebidas,76,5.45,0,6
2023-06-23,Bolachas Maria,Mercearia,53,1.14,0,4
2023-04-25,Detergente Roupa,Limpeza,57,14.99,0,1
2023-06-20,Cerveja Pack 6,Bebidas,70,5.41,0,1
2023-11-11,Azeite Virgem,Mercearia,77,5.65,1,5
2023-05-03,Cerveja Pack 6,Bebidas,58,5.29,1,2
2023-01-17,Azeite Virgem,Mercearia,58,7.8,0,1
2023-11-23,Detergente Roupa,Limpeza,41,15.6,0,3
2023-03-02,Bolachas Maria,Mercearia,41,1.21,0,3
2023-01-08,Bolachas Maria,Mercearia,57,1.18,0,6
2023-01-31,Manteiga,Lacticínios,55,2.35,0,1
2023-04-21,Detergente Roupa,Limpeza,60,13.36,1,4
2023-06-29,Bolachas Maria,Mercearia,42,1.37,0,3
2023-11-16,Café Grão,Mercearia,77,8.04,1,3
2023-10-08,Detergente Roupa,Limpeza,66,14.9,0,6
2023-04-27,Detergente Roupa,Limpeza,48,14.79,0,3
2023-01-21,Manteiga,Lacticínios,39,3.04,0,5
2023-02-07,Arroz Agulha,Mercearia,53,1.2,0,1
2023-01-22,Cerveja Pack 6,Bebidas,52,6.14,0,6
2023-02-13,Arroz Agulha,Mercearia,49,0.9,1,0
2023-08-01,Azeite Virgem,Mercearia,43,7.7,0,1
2023-09-03,Bolachas Maria,Mercearia,43,1.49,0,6
2023-12-31,Azeite Virgem,Mercearia,59,9.33,0,6
2023-02-09,Arroz Agulha,Mercearia,51,1.01,0,3
2023-09-03,Cerveja Pack 6,Bebidas,69,5.34,1,6
2023-03-17,Cerveja Pack 6,Bebidas,36,7.23,0,4
2023-09-22,Azeite Virgem,Mercearia,38,9.67,0,4
2023-12-24,Manteiga,Lacticínios,71,2.24,1,6
2023-08-13,Café Grão,Mercearia,32,15.14,0,6
2023-10-16,Cerveja Pack 6,Bebidas,62,5.88,0,0
2023-09-27,Bolachas Maria,Mercearia,49,1.27,0,2
2023-03-05,Cerveja Pack 6,Bebidas,71,5.42,0,6
2023-12-16,Leite Meio Gordo,Lacticínios,61,1.2,0,5
2023-09-14,Detergente Roupa,Limpeza,38,15.14,0,3
2023-12-02,Detergente Roupa,Limpeza,9,20.49,0,5
2023-02-27,Café Grão,Mercearia,58,11.94,0,0
2023-05-13,Detergente Roupa,Limpeza,37,17.34,0,5
2023-10-25,Azeite Virgem,Mercearia,40,10.17,0,2
2023-08-18,Café Grão,Mercearia,54,11.98,0,4
2023-03-01,Manteiga,Lacticínios,48,2.29,0,2
2023-02-19,Café Grão,Mercearia,50,12.65,0,6
2023-11-21,Azeite Virgem,Mercearia,57,6.71,1,1
2023-05-09,Azeite Virgem,Mercearia,52,7.32,0,1
2023-07-21,Leite Meio Gordo,Lacticínios,50,0.79,1,4
2023-08-19,Leite Meio Gordo,Lacticínios,48,1.16,0,5
2023-07-07,Azeite Virgem,Mercearia,46,6.87,1,4
2023-05-05,Cerveja Pack 6,Bebidas,86,4.94,1,4
2023-05-16,Azeite Virgem,Mercearia,42,8.1,0,1
2023-07-13,Café Grão,Mercearia,54,11.67,0,3
2023-07-27,Arroz Agulha,Mercearia,47,1.03,0,3
2023-10-06,Detergente Roupa,Limpeza,58,12.9,1,4
2023-04-05,Detergente Roupa,Limpeza,93,11.5,1,2
2023-06-16,Detergente Roupa,Limpeza,93,10.26,1,4
2023-09-27,Café Grão,Mercearia,51,10.56,1,2
2023-08-30,Café Grão,Mercearia,54,12.08,0,2
2023-07-22,Cerveja Pack 6,Bebidas,64,5.73,0,5
2023-09-08,Bolachas Maria,Mercearia,45,1.01,1,4
2023-11-01,Manteiga,Lacticínios,41,2.56,0,2
2023-12-23,Bolachas Maria,Mercearia,67,1.02,1,5
2023-11-24,Manteiga,Lacticínios,65,2.47,0,4
2023-06-17,Leite Meio Gordo,Lacticínios,60,0.87,0,5
2023-09-09,Café Grão,Mercearia,38,15.99,0,5
2023-12-17,Arroz Agulha,Mercearia,52,1.49,0,6
2023-01-25,Azeite Virgem,Mercearia,55,5.53,1,2
2023-10-27,Leite Meio Gordo,Lacticínios,44,0.78,1,4
2023-11-25,Manteiga,Lacticínios,57,2.5,0,5
2023-03-13,Bolachas Maria,Mercearia,48,1.16,0,0
2023-04-23,Leite Meio Gordo,Lacticínios,29,1.02,0,6
2023-11-06,Manteiga,Lacticínios,44,2.36,0,0
2023-04-23,Azeite Virgem,Mercearia,59,7.93,0,6
2023-07-11,Leite Meio Gordo,Lacticínios,53,0.93,0,1
2023-08-31,Detergente Roupa,Limpeza,44,15.67,0,3
2023-02-20,Leite Meio Gordo,Lacticínios,43,1.1,0,0
2023-03-04,Bolachas Maria,Mercearia,61,1.32,0,5
2023-10-19,Bolachas Maria,Mercearia,51,1.43,0,3
2023-02-12,Manteiga,Lacticínios,45,2.48,0,6
2023-11-05,Bolachas Maria,Mercearia,52,1.28,0,6
2023-09-20,Arroz Agulha,Mercearia,53,1.07,0,2
2023-04-07,Detergente Roupa,Limpeza,53,13.64,0,4
2023-08-28,Detergente Roupa,Limpeza,57,13.68,0,0
2023-08-22,Leite Meio Gordo,Lacticínios,38,1.33,0,1
2023-11-18,Manteiga,Lacticínios,41,2.35,0,5
2023-07-07,Café Grão,Mercearia,77,9.35,1,4
2023-05-15,Manteiga,Lacticínios,41,2.79,0,0
2023-03-23,Café Grão,Mercearia,50,12.42,0,3
2023-02-03,Café Grão,Mercearia,68,8.83,1,4
2023-08-26,Azeite Virgem,Mercearia,48,7.16,1,5
2023-05-19,Café Grão,Mercearia,61,8.36,1,4
2023-06-12,Café Grão,Mercearia,48,10.95,0,0
2023-12-14,Arroz Agulha,Mercearia,43,1.04,0,3
2023-05-01,Azeite Virgem,Mercearia,53,9.58,0,0
2023-03-06,Café Grão,Mercearia,52,11.44,0,0
2023-03-11,Azeite Virgem,Mercearia,49,9.63,0,5
2023-04-03,Manteiga,Lacticínios,51,2.46,0,0
2023-04-29,Azeite Virgem,Mercearia,55,9.15,0,5
2023-01-10,Detergente Roupa,Limpeza,53,13.76,0,1
2023-07-11,Detergente Roupa,Limpeza,48,16.06,0,1
2023-06-17,Azeite Virgem,Mercearia,55,9.7,0,5
2023-11-22,Arroz Agulha,Mercearia,55,0.85,1,2
2023-06-22,Arroz Agulha,Mercearia,35,0.91,1,3
2023-08-30,Café Grão,Mercearia,40,12.93,0,2
2023-07-23,Leite Meio Gordo,Lacticínios,57,0.79,1,6
2023-05-10,Arroz Agulha,Mercearia,47,1.04,0,2
2023-03-12,Detergente Roupa,Limpeza,65,14.65,0,6
2023-08-17,Detergente Roupa,Limpeza,33,16.98,0,3
2023-02-03,Detergente Roupa,Limpeza,19,19.75,0,4
2023-08-10,Azeite Virgem,Mercearia,58,7.01,1,3
2023-08-24,Café Grão,Mercearia,51,11.47,0,3
2023-02-14,Leite Meio Gordo,Lacticínios,50,1.09,0,1
2023-02-02,Café Grão,Mercearia,43,12.76,0,3
2023-05-08,Detergente Roupa,Limpeza,18,19.51,0,0
2023-09-25,Cerveja Pack 6,Bebidas,40,6.05,0,0
2023-06-05,Arroz Agulha,Mercearia,36,1.32,0,0
2023-11-03,Manteiga,Lacticínios,44,2.67,0,4
2023-04-03,Bolachas Maria,Mercearia,53,1.32,0,0
2023-05-05,Arroz Agulha,Mercearia,45,1.15,0,4
2023-05-14,Café Grão,Mercearia,62,11.62,0,6
2023-07-12,Arroz Agulha,Mercearia,50,0.89,1,2
2023-12-19,Detergente Roupa,Limpeza,57,14.65,0,1
2023-12-27,Arroz Agulha,Mercearia,43,1.03,0,2
2023-07-13,Cerveja Pack 6,Bebidas,70,5.08,1,3
2023-02-11,Detergente Roupa,Limpeza,15,20.21,0,5
2023-09-23,Detergente Roupa,Limpeza,66,14.64,0,5
2023-06-13,Bolachas Maria,Mercearia,34,1.35,0,1
2023-02-03,Leite Meio Gordo,Lacticínios,48,0.97,0,4
2023-10-29,Arroz Agulha,Mercearia,65,1.12,0,6
2023-11-10,Cerveja Pack 6,Bebidas,41,6.28,0,4
2023-01-06,Detergente Roupa,Limpeza,24,17.57,0,4
2023-12-08,Arroz Agulha,Mercearia,53,1.02,0,4
2023-06-25,Detergente Roupa,Limpeza,66,14.95,0,6
2023-04-05,Azeite Virgem,Mercearia,52,7.34,0,2
2023-12-25,Leite Meio Gordo,Lacticínios,40,1.02,0,0
2023-04-16,Bolachas Maria,Mercearia,61,1.13,0,6
2023-07-31,Azeite Virgem,Mercearia,59,5.82,1,0
2023-06-08,Detergente Roupa,Limpeza,44,16.16,0,3
2023-06-20,Arroz Agulha,Mercearia,61,1.08,0,1
2023-02-24,Café Grão,Mercearia,25,15.95,0,4
2023-10-15,Leite Meio Gordo,Lacticínios,63,0.96,0,6
2023-01-31,Arroz Agulha,Mercearia,55,1.22,0,1
2023-02-14,Detergente Roupa,Limpeza,69,12.93,1,1
2023-04-26,Cerveja Pack 6,Bebidas,16,8.4,0,2
2023-03-18,Detergente Roupa,Limpeza,41,17.06,0,5
2023-11-17,Bolachas Maria,Mercearia,57,0.98,1,4
2023-09-15,Azeite Virgem,Mercearia,43,7.43,0,4
2023-11-24,Leite Meio Gordo,Lacticínios,55,0.89,0,4
2023-01-27,Cerveja Pack 6,Bebidas,34,6.72,0,4
2023-06-20,Arroz Agulha,Mercearia,65,0.91,1,1
2023-03-07,Arroz Agulha,Mercearia,47,1.24,0,1
2023-01-20,Cerveja Pack 6,Bebidas,89,4.1,1,4
2023-06-07,Manteiga,Lacticínios,50,2.34,0,2
2023-06-13,Bolachas Maria,Mercearia,58,1.08,0,1
2023-03-08,Detergente Roupa,Limpeza,33,17.45,0,2
2023-04-20,Leite Meio Gordo,Lacticínios,48,0.93,0,3
2023-01-23,Manteiga,Lacticínios,51,1.81,1,0
2023-11-13,Azeite Virgem,Mercearia,48,8.23,0,0
2023-09-12,Detergente Roupa,Limpeza,22,17.87,0,1
2023-02-05,Arroz Agulha,Mercearia,54,0.89,1,6
2023-05-04,Detergente Roupa,Limpeza,57,12.47,1,3
2023-10-25,Café Grão,Mercearia,42,14.14,0,2
2023-04-28,Bolachas Maria,Mercearia,52,1.12,0,4
2023-08-30,Detergente Roupa,Limpeza,62,14.48,0,2
2023-08-31,Cerveja Pack 6,Bebidas,59,5.75,0,3
2023-12-14,Arroz Agulha,Mercearia,50,0.91,1,3
2023-02-08,Bolachas Maria,Mercearia,57,1.03,1,2
2023-01-25,Azeite Virgem,Mercearia,51,8.96,0,2
2023-01-26,Café Grão,Mercearia,52,9.57,1,3
2023-03-23,Detergente Roupa,Limpeza,50,13.8,0,3
2023-01-24,Leite Meio Gordo,Lacticínios,42,1.05,0,1
2023-09-12,Café Grão,Mercearia,43,12.72,0,1
2023-05-14,Café Grão,Mercearia,63,10.39,1,6
2023-10-26,Arroz Agulha,Mercearia,39,1.22,0,3
2023-06-16,Bolachas Maria,Mercearia,63,1.14,0,4
2023-06-22,Azeite Virgem,Mercearia,51,6.03,1,3
2023-06-10,Detergente Roupa,Limpeza,42,16.09,0,5
2023-05-20,Arroz Agulha,Mercearia,54,0.96,1,5
2023-09-13,Azeite Virgem,Mercearia,52,8.91,0,2
2023-10-16,Manteiga,Lacticínios,54,2.59,0,0
2023-09-24,Azeite Virgem,Mercearia,52,9.57,0,6
2023-07-13,Bolachas Maria,Mercearia,33,1.51,0,3
2023-08-22,Detergente Roupa,Limpeza,31,17.49,0,1
2023-01-03,Bolachas Maria,Mercearia,64,1.01,1,1
2023-01-25,Cerveja Pack 6,Bebidas,59,5.73,0,2
2023-04-11,Detergente Roupa,Limpeza,50,14.95,0,1
2023-02-08,Café Grão,Mercearia,60,11.33,0,2
2023-08-15,Arroz Agulha,Mercearia,37,1.51,0,1
2023-10-31,Leite Meio Gordo,Lacticínios,47,0.95,0,1
2023-07-23,Leite Meio Gordo,Lacticínios,62,0.8,1,6
2023-07-19,Detergente Roupa,Limpeza,32,17.7,0,2
2023-03-02,Cerveja Pack 6,Bebidas,56,5.23,1,3
2023-11-11,Leite Meio Gordo,Lacticínios,59,0.86,0,5
2023-10-09,Azeite Virgem,Mercearia,51,6.68,1,0
2023-11-22,Cerveja Pack 6,Bebidas,63,5.42,0,2
2023-11-07,Cerveja Pack 6,Bebidas,70,5.39,1,1
2023-03-08,Café Grão,Mercearia,52,12.51,0,2
2023-08-05,Cerveja Pack 6,Bebidas,66,6.38,0,5
2023-10-18,Bolachas Maria,Mercearia,19,1.81,0,2
2023-11-07,Cerveja Pack 6,Bebidas,21,8.32,0,1
2023-10-28,Leite Meio Gordo,Lacticínios,41,0.99,0,5
2023-05-12,Detergente Roupa,Limpeza,64,13.02,1,4
2023-01-19,Bolachas Maria,Mercearia,47,1.14,0,3
2023-07-27,Arroz Agulha,Mercearia,59,0.98,1,3
2023-06-21,Leite Meio Gordo,Lacticínios,53,0.8,1,2
2023-01-30,Leite Meio Gordo,Lacticínios,43,0.84,0,0
2023-12-17,Arroz Agulha,Mercearia,58,1.19,0,6
2023-11-30,Cerveja Pack 6,Bebidas,64,5.2,1,3
2023-09-07,Manteiga,Lacticínios,68,2.38,0,3
2023-04-25,Leite Meio Gordo,Lacticínios,47,0.81,0,1
2023-05-27,Café Grão,Mercearia,60,9.08,1,5
2023-10-15,Cerveja Pack 6,Bebidas,79,5.26,1,6
2023-12-28,Arroz Agulha,Mercearia,56,0.77,1,3
2023-02-09,Leite Meio Gordo,Lacticínios,51,0.91,0,3
2023-01-02,Detergente Roupa,Limpeza,36,17.08,0,0
2023-10-10,Cerveja Pack 6,Bebidas,74,5.33,1,1
2023-04-14,Manteiga,Lacticínios,48,1.64,1,4
2023-04-01,Detergente Roupa,Limpeza,36,16.9,0,5
2023-10-09,Azeite Virgem,Mercearia,52,8.64,0,0
2023-04-18,Azeite Virgem,Mercearia,73,5.59,1,1
2023-02-03,Arroz Agulha,Mercearia,58,1.07,0,4
2023-08-03,Detergente Roupa,Limpeza,68,13.93,0,3
2023-05-17,Café Grão,Mercearia,53,11.27,0,2
2023-03-16,Bolachas Maria,Mercearia,39,1.19,0,3
2023-05-03,Bolachas Maria,Mercearia,34,1.52,0,2
2023-12-31,Cerveja Pack 6,Bebidas,53,5.93,0,6
2023-11-01,Leite Meio Gordo,Lacticínios,49,0.98,0,2
2023-01-24,Leite Meio Gordo,Lacticínios,57,0.81,0,1
2023-12-04,Azeite Virgem,Mercearia,49,6.12,1,0
2023-03-18,Bolachas Maria,Mercearia,62,1.2,0,5
2023-05-13,Leite Meio Gordo,Lacticínios,68,0.73,1,5
2023-08-30,Cerveja Pack 6,Bebidas,43,5.45,0,2
2023-07-15,Manteiga,Lacticínios,49,2.86,0,5
2023-05-05,Arroz Agulha,Mercearia,52,1.13,0,4
2023-08-03,Manteiga,Lacticínios,53,2.56,0,3
2023-12-20,Leite Meio Gordo,Lacticínios,44,0.83,0,2
2023-01-09,Manteiga,Lacticínios,51,2.41,0,0
2023-09-10,Detergente Roupa,Limpeza,41,16.48,0,6
2023-06-19,Cerveja Pack 6,Bebidas,35,6.04,0,0
2023-06-16,Manteiga,Lacticínios,58,2.16,1,4
2023-10-14,Leite Meio Gordo,Lacticínios,68,0.74,1,5
2023-11-11,Detergente Roupa,Limpeza,52,16.57,0,5
2023-05-07,Café Grão,Mercearia,49,13.01,0,6
2023-04-15,Leite Meio Gordo,Lacticínios,52,0.98,0,5
2023-09-02,Arroz Agulha,Mercearia,60,1.28,0,5
2023-11-29,Detergente Roupa,Limpeza,59,11.9,1,2
2023-12-22,Arroz Agulha,Mercearia,56,1.01,0,4
2023-06-29,Leite Meio Gordo,Lacticínios,47,0.85,0,3
2023-08-13,Leite Meio Gordo,Lacticínios,65,1.2,0,6
2023-05-10,Azeite Virgem,Mercearia,46,10.31,0,2
2023-02-22,Manteiga,Lacticínios,52,2.85,0,2
2023-11-22,Azeite Virgem,Mercearia,43,9.37,0,2
2023-07-01,Manteiga,Lacticínios,74,2.14,1,5
2023-02-19,Leite Meio Gordo,Lacticínios,64,0.96,0,6
2023-02-12,Azeite Virgem,Mercearia,76,7.98,0,6
2023-04-26,Cerveja Pack 6,Bebidas,66,4.9,1,2
2023-05-05,Manteiga,Lacticínios,60,1.93,1,4
2023-06-27,Arroz Agulha,Mercearia,49,1.07,0,1
2023-08-05,Café Grão,Mercearia,51,14.62,0,5
2023-02-26,Arroz Agulha,Mercearia,58,1.34,0,6
2023-11-16,Bolachas Maria,Mercearia,55,1.1,0,3
2023-10-28,Cerveja Pack 6,Bebidas,37,6.83,0,5
2023-06-21,Leite Meio Gordo,Lacticínios,41,0.94,0,2
2023-09-03,Detergente Roupa,Limpeza,71,12.74,1,6
2023-03-24,Bolachas Maria,Mercearia,51,1.12,0,4
2023-05-17,Leite Meio Gordo,Lacticínios,52,0.7,1,2
2023-10-25,Arroz Agulha,Mercearia,58,1.06,0,2
2023-03-03,Café Grão,Mercearia,57,10.57,1,4
2023-02-14,Bolachas Maria,Mercearia,41,1.2,0,1
2023-04-10,Detergente Roupa,Limpeza,30,16.91,0,0
2023-07-29,Cerveja Pack 6,Bebidas,63,6.45,0,5
2023-02-20,Café Grão,Mercearia,49,12.33,0,0
2023-05-31,Cerveja Pack 6,Bebidas,32,6.82,0,2
2023-02-21,Leite Meio Gordo,Lacticínios,42,0.84,0,1
2023-03-28,Detergente Roupa,Limpeza,45,15.53,0,1
2023-02-11,Azeite Virgem,Mercearia,64,8.57,0,5
2023-07-01,Manteiga,Lacticínios,66,2.41,0,5
2023-01-23,Café Grão,Mercearia,39,11.4,0,0
2023-08-12,Azeite Virgem,Mercearia,62,8.89,0,5
2023-04-17,Leite Meio Gordo,Lacticínios,45,1.05,0,0
2023-06-08,Detergente Roupa,Limpeza,69,14.05,0,3
2023-09-02,Bolachas Maria,Mercearia,74,1.15,0,5
2023-04-13,Manteiga,Lacticínios,46,3.11,0,3
2023-09-19,Detergente Roupa,Limpeza,34,16.13,0,1
2023-05-26,Detergente Roupa,Limpeza,44,15.3,0,4
2023-12-23,Café Grão,Mercearia,67,12.66,0,5
2023-05-26,Manteiga,Lacticínios,45,2.95,0,4
2023-12-18,Manteiga,Lacticínios,49,2.22,1,0
2023-08-14,Azeite Virgem,Mercearia,53,9.62,0,0
2023-12-15,Detergente Roupa,Limpeza,48,14.78,0,4
2023-01-06,Arroz Agulha,Mercearia,56,1.28,0,4
2023-02-10,Leite Meio Gordo,Lacticínios,48,0.92,0,4
2023-01-13,Arroz Agulha,Mercearia,48,1.26,0,4
2023-03-23,Bolachas Maria,Mercearia,37,1.44,0,3
2023-01-11,Café Grão,Mercearia,44,12.61,0,2
2023-03-19,Azeite Virgem,Mercearia,63,8.43,0,6
2023-06-07,Cerveja Pack 6,Bebidas,56,5.93,0,2
2023-04-18,Detergente Roupa,Limpeza,79,13.6,0,1
2023-08-07,Arroz Agulha,Mercearia,44,1.33,0,0
2023-07-30,Arroz Agulha,Mercearia,66,1.07,0,6
2023-11-23,Cerveja Pack 6,Bebidas,31,5.48,0,3
2023-01-15,Bolachas Maria,Mercearia,47,1.28,0,6
2023-12-03,Detergente Roupa,Limpeza,30,18.31,0,6
2023-09-05,Manteiga,Lacticínios,40,2.29,0,1
2023-12-30,Bolachas Maria,Mercearia,48,1.26,0,5
2023-01-19,Azeite Virgem,Mercearia,54,8.85,0,3
2023-09-13,Cerveja Pack 6,Bebidas,61,5.58,0,2
2023-09-17,Detergente Roupa,Limpeza,75,14.52,0,6
2023-05-26,Cerveja Pack 6,Bebidas,40,6.45,0,4
2023-12-13,Manteiga,Lacticínios,50,1.98,1,2
2023-08-14,Bolachas Maria,Mercearia,46,1.01,1,0
2023-12-01,Arroz Agulha,Mercearia,55,1.0,0,4
2023-07-14,Detergente Roupa,Limpeza,42,15.98,0,4
2023-10-20,Arroz Agulha,Mercearia,49,0.98,1,4
2023-09-04,Detergente Roupa,Limpeza,40,16.67,0,0
2023-04-04,Detergente Roupa,Limpeza,20,18.55,0,1
2023-04-19,Azeite Virgem,Mercearia,46,7.77,0,2
2023-04-18,Leite Meio Gordo,Lacticínios,51,0.92,0,1
2023-12-09,Azeite Virgem,Mercearia,50,9.1,0,5
2023-03-07,Bolachas Maria,Mercearia,42,1.31,0,1
2023-03-24,Azeite Virgem,Mercearia,55,7.65,0,4
2023-12-01,Cerveja Pack 6,Bebidas,39,6.8,0,4
2023-04-30,Azeite Virgem,Mercearia,39,10.28,0,6
2023-04-09,Café Grão,Mercearia,66,9.45,1,6
2023-08-24,Cerveja Pack 6,Bebidas,46,6.63,0,3
2023-11-29,Azeite Virgem,Mercearia,40,10.5,0,2
2023-01-29,Leite Meio Gordo,Lacticínios,54,0.97,0,6
2023-03-29,Azeite Virgem,Mercearia,47,10.07,0,2
2023-09-15,Bolachas Maria,Mercearia,51,1.16,0,4
2023-11-03,Detergente Roupa,Limpeza,35,17.62,0,4
2023-08-19,Manteiga,Lacticínios,85,1.86,1,5
2023-10-28,Manteiga,Lacticínios,68,2.14,1,5
2023-03-05,Arroz Agulha,Mercearia,51,0.94,1,6
2023-03-07,Café Grão,Mercearia,48,12.03,0,1
2023-03-06,Cerveja Pack 6,Bebidas,67,5.51,0,0
2023-04-25,Leite Meio Gordo,Lacticínios,56,1.05,0,1
2023-07-27,Arroz Agulha,Mercearia,55,0.95,1,3
2023-01-08,Arroz Agulha,Mercearia,62,1.3,0,6
2023-03-15,Leite Meio Gordo,Lacticínios,62,0.69,1,2
2023-02-01,Café Grão,Mercearia,31,14.35,0,2
2023-07-19,Leite Meio Gordo,Lacticínios,68,0.8,1,2
2023-03-17,Bolachas Maria,Mercearia,38,1.06,1,4
2023-10-31,Cerveja Pack 6,Bebidas,34,6.92,0,1
2023-12-10,Detergente Roupa,Limpeza,67,12.67,1,6
2023-05-30,Azeite Virgem,Mercearia,46,7.57,0,1
2023-03-07,Azeite Virgem,Mercearia,51,8.24,0,1
2023-11-04,Detergente Roupa,Limpeza,62,15.52,0,5
2023-05-02,Café Grão,Mercearia,33,13.7,0,1
2023-04-11,Detergente Roupa,Limpeza,56,15.16,0,1
2023-03-23,Manteiga,Lacticínios,50,2.02,1,3
2023-11-20,Azeite Virgem,Mercearia,46,8.86,0,0
2023-07-17,Cerveja Pack 6,Bebidas,37,5.99,0,0
2023-03-24,Arroz Agulha,Mercearia,43,0.97,1,4
2023-01-07,Café Grão,Mercearia,53,12.12,0,5
2023-02-12,Arroz Agulha,Mercearia,53,0.98,1,6
2023-02-19,Azeite Virgem,Mercearia,65,9.47,0,6
2023-03-16,Manteiga,Lacticínios,64,1.9,1,3
2023-02-03,Arroz Agulha,Mercearia,54,1.0,0,4
2023-10-27,Café Grão,Mercearia,64,8.45,1,4
2023-02-25,Bolachas Maria,Mercearia,73,1.12,0,5
2023-11-08,Arroz Agulha,Mercearia,54,0.97,1,2
2023-01-17,Detergente Roupa,Limpeza,55,14.12,0,1
2023-10-16,Manteiga,Lacticínios,42,2.68,0,0
2023-03-27,Azeite Virgem,Mercearia,52,6.97,1,0
2023-09-01,Arroz Agulha,Mercearia,43,1.17,0,4
2023-05-05,Arroz Agulha,Mercearia,51,1.26,0,4
2023-06-26,Leite Meio Gordo,Lacticínios,61,0.59,1,0
2023-10-20,Arroz Agulha,Mercearia,48,1.19,0,4
2023-01-12,Cerveja Pack 6,Bebidas,28,6.92,0,3
2023-01-01,Azeite Virgem,Mercearia,74,8.67,0,6
2023-06-16,Arroz Agulha,Mercearia,57,1.1,0,4
2023-07-24,Manteiga,Lacticínios,54,2.56,0,0
2023-09-09,Azeite Virgem,Mercearia,72,7.75,0,5
2023-02-28,Leite Meio Gordo,Lacticínios,53,0.92,0,1
2023-03-20,Azeite Virgem,Mercearia,52,9.3,0,0
2023-12-09,Leite Meio Gordo,Lacticínios,62,1.01,0,5
2023-10-22,Arroz Agulha,Mercearia,65,1.04,0,6
2023-04-10,Café Grão,Mercearia,43,13.15,0,0
2023-10-27,Leite Meio Gordo,Lacticínios,43,0.74,1,4
2023-10-02,Manteiga,Lacticínios,46,2.49,0,0
2023-04-12,Arroz Agulha,Mercearia,44,1.19,0,2
2023-03-07,Cerveja Pack 6,Bebidas,74,5.92,0,1
2023-11-25,Cerveja Pack 6,Bebidas,89,4.72,1,5
2023-07-26,Cerveja Pack 6,Bebidas,39,6.54,0,2
2023-06-17,Detergente Roupa,Limpeza,39,16.34,0,5
2023-08-28,Cerveja Pack 6,Bebidas,76,4.26,1,0
2023-08-16,Leite Meio Gordo,Lacticínios,50,0.76,1,2
2023-01-02,Detergente Roupa,Limpeza,25,17.1,0,0
2023-05-15,Café Grão,Mercearia,76,9.09,1,0
2023-07-15,Leite Meio Gordo,Lacticínios,61,0.79,1,5
2023-01-04,Café Grão,Mercearia,36,12.47,0,2
2023-10-01,Cerveja Pack 6,Bebidas,76,5.79,0,6
2023-06-15,Manteiga,Lacticínios,60,2.11,1,3
2023-09-22,Detergente Roupa,Limpeza,84,12.01,1,4
2023-03-11,Azeite Virgem,Mercearia,50,9.33,0,5
2023-03-03,Detergente Roupa,Limpeza,35,16.59,0,4
